Customer ID,Customer Name,First_Name,Gender,Segment,Country,City,State,Region,Product ID
EH-13945,Eric Hoffmann,Eric,Male,Consumer,United States,Houston,Texas,Central,TEC-PH-10004389
NP-18685,Nora Pelletier,Nora,Female,Home Office,United States,Niagara Falls,New York,East,OFF-AP-10002222
TT-21265,Tim Taslimi,Tim,Male,Corporate,United States,Indianapolis,Indiana,Central,OFF-PA-10001293
LT-17110,Liz Thompson,Liz,Female,Consumer,United States,Jacksonville,North Carolina,South,OFF-AP-10001154
ND-18370,Natalie DeCherney,Natalie,Female,Consumer,United States,Long Beach,New York,East,OFF-EN-10003068
JM-15265,Janet Molinari,Janet,Female,Corporate,United States,Seattle,Washington,West,OFF-AR-10003876
NP-18670,Nora Paige,Nora,Female,Consumer,United States,Edmond,Oklahoma,Central,OFF-AR-10003582
NZ-18565,Nick Zandusky,Nick,Male,Home Office,United States,Columbus,Ohio,East,OFF-AP-10000390
AG-10390,Allen Goldenen,Allen,Male,Consumer,United States,Cincinnati,Ohio,East,OFF-SU-10002503
DW-13195,David Wiener,David,Male,Corporate,United States,Houston,Texas,Central,OFF-BI-10003676
BF-10975,Barbara Fisher,Barbara,Female,Corporate,United States,Columbus,Indiana,Central,TEC-PH-10000923
EH-13990,Erica Hackney,Erica,Female,Consumer,United States,Houston,Texas,Central,FUR-FU-10003142
MC-17605,Matt Connell,Matt,Male,Corporate,United States,Los Angeles,California,West,OFF-BI-10002824
SJ-20500,Shirley Jackson,Shirley,Female,Consumer,United States,Newark,Delaware,East,FUR-FU-10001215
FA-14230,Frank Atkinson,Frank,Male,Corporate,United States,Orlando,Florida,South,OFF-PA-10001609
BM-11575,Brendan Murry,Brendan,Male,Corporate,United States,Montebello,California,West,TEC-PH-10001819
JH-16180,Justin Hirsh,Justin,Male,Consumer,United States,Gresham,Oregon,West,OFF-PA-10000157
DM-13345,Denise Monton,Denise,Female,Corporate,United States,Des Moines,Iowa,Central,OFF-PA-10003349
CK-12205,Chloris Kastensmidt,Chloris,Female,Consumer,United States,Columbus,Ohio,East,OFF-LA-10001474
RD-19720,Roger Demir,Roger,Male,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10004901
MV-18190,Mike Vittorini,Mike,Male,Consumer,United States,New York City,New York,East,OFF-ST-10004507
JK-16120,Julie Kriz,Julie,Female,Home Office,United States,New York City,New York,East,OFF-AP-10000026
TH-21235,Tiffany House,Tiffany,Female,Corporate,United States,Los Angeles,California,West,OFF-BI-10000014
TB-21355,Todd Boyes,Todd,Male,Corporate,United States,New York City,New York,East,OFF-AR-10003727
RD-19585,Rob Dowd,Rob,Male,Consumer,United States,Detroit,Michigan,Central,OFF-AP-10002439
JE-15475,Jeremy Ellison,Jeremy,Male,Consumer,United States,Houston,Texas,Central,OFF-ST-10003327
CA-12055,Cathy Armstrong,Cathy,Female,Home Office,United States,New York City,New York,East,OFF-PA-10000552
LS-17200,Luke Schmidt,Luke,Male,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-FA-10000304
MG-17650,Matthew Grinstein,Matthew,Male,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002713
NC-18340,Nat Carroll,Nat,Male,Consumer,United States,New York City,New York,East,OFF-PA-10003039
AT-10435,Alyssa Tate,Alyssa,Female,Home Office,United States,Los Angeles,California,West,TEC-AC-10002942
NS-18505,Neola Schneider,Neola,Female,Consumer,United States,Dallas,Texas,Central,FUR-CH-10002024
CD-11980,Carol Darley,Carol,Female,Consumer,United States,Medford,Oregon,West,OFF-PA-10000551
GA-14515,George Ashbrook,George,Male,Consumer,United States,Dallas,Texas,Central,FUR-TA-10001039
SP-20860,Sung Pak,Sung,Female,Corporate,United States,Los Angeles,California,West,OFF-BI-10000666
AC-10450,Amy Cox,Amy,Female,Consumer,United States,Seattle,Washington,West,TEC-PH-10003505
LA-16780,Laura Armstrong,Laura,Female,Corporate,United States,Baltimore,Maryland,East,TEC-PH-10001644
CA-12055,Cathy Armstrong,Cathy,Female,Home Office,United States,Cleveland,Ohio,East,OFF-ST-10001128
CR-12580,Clay Rozendal,Clay,Male,Home Office,United States,Bellevue,Washington,West,OFF-PA-10002709
SC-20680,Steve Carroll,Steve,Male,Home Office,United States,Seattle,Washington,West,OFF-FA-10003495
SC-20050,Sample Company A,Sample,Female,Home Office,United States,Hialeah,Florida,South,OFF-PA-10001471
HJ-14875,Heather Jas,Heather,Female,Home Office,United States,Jacksonville,Florida,South,OFF-PA-10004530
BP-11050,Barry Pond,Barry,Male,Corporate,United States,Plainfield,New Jersey,East,OFF-PA-10002479
EP-13915,Emily Phan,Emily,Female,Consumer,United States,Jonesboro,Arkansas,South,OFF-AR-10001761
BB-11545,Brenda Bowman,Brenda,Female,Corporate,United States,Jackson,Michigan,Central,OFF-EN-10003040
CS-12505,Cindy Stewart,Cindy,Female,Consumer,United States,Lancaster,Ohio,East,TEC-PH-10003484
JK-15370,Jay Kimmel,Jay,Male,Consumer,United States,Huntsville,Alabama,South,OFF-AP-10000275
MH-17455,Mark Hamilton,Mark,Male,Consumer,United States,Los Angeles,California,West,OFF-AR-10000657
MC-17425,Mark Cousins,Mark,Male,Corporate,United States,Mobile,Alabama,South,OFF-PA-10004971
TC-20980,Tamara Chand,Tamara,Female,Corporate,United States,Seattle,Washington,West,TEC-AC-10001539
CT-11995,Carol Triggs,Carol,Female,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-SU-10004661
PA-19060,Pete Armstrong,Pete,Male,Home Office,United States,Miami,Florida,South,OFF-FA-10002780
GA-14515,George Ashbrook,George,Male,Consumer,United States,El Paso,Texas,Central,OFF-AR-10003087
CD-12790,Cynthia Delaney,Cynthia,Female,Home Office,United States,Shelton,Connecticut,East,OFF-FA-10000936
EH-13945,Eric Hoffmann,Eric,Male,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001874
MS-17365,Maribeth Schnelling,Maribeth,Female,Consumer,United States,Los Angeles,California,West,OFF-BI-10000829
GG-14650,Greg Guthrie,Greg,Male,Corporate,United States,Chicago,Illinois,Central,OFF-AR-10003469
CC-12670,Craig Carreira,Craig,Male,Consumer,United States,Scottsdale,Arizona,West,OFF-BI-10000831
VB-21745,Victoria Brennan,Victoria,Female,Corporate,United States,Lincoln Park,Michigan,Central,OFF-AP-10002082
RW-19630,Rob Williams,Rob,Male,Corporate,United States,Overland Park,Kansas,Central,OFF-PA-10003001
PC-18745,Pamela Coakley,Pamela,Female,Corporate,United States,Westfield,New Jersey,East,TEC-PH-10001819
HF-14995,Herbert Flentye,Herbert,Male,Consumer,United States,Fort Lauderdale,Florida,South,OFF-AR-10000614
CM-12235,Chris McAfee,Chris,Male,Consumer,United States,Phoenix,Arizona,West,OFF-EN-10003845
CB-12025,Cassandra Brandow,Cassandra,Female,Consumer,United States,East Orange,New Jersey,East,OFF-BI-10001031
SK-19990,Sally Knutson,Sally,Female,Consumer,United States,Fairfield,Connecticut,East,FUR-TA-10001095
AJ-10780,Anthony Jacobs,Anthony,Male,Corporate,United States,Palm Coast,Florida,South,OFF-BI-10002393
RF-19345,Randy Ferguson,Randy,Male,Corporate,United States,Marietta,Georgia,South,OFF-PA-10002764
DS-13180,David Smith,David,Male,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-TA-10001705
NC-18535,Nick Crebassa,Nick,Male,Corporate,United States,Dallas,Texas,Central,TEC-AC-10000844
DR-12940,Daniel Raglin,Daniel,Male,Home Office,United States,Aurora,Illinois,Central,OFF-AP-10004540
DB-13210,Dean Braden,Dean,Male,Consumer,United States,Hickory,North Carolina,South,FUR-TA-10004442
BS-11755,Bruce Stewart,Bruce,Male,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10003963
JD-15895,Jonathan Doherty,Jonathan,Male,Corporate,United States,Richmond,Virginia,South,TEC-PH-10001198
LB-16795,Laurel Beltran,Laurel,Female,Home Office,United States,Oxnard,California,West,FUR-FU-10004848
EJ-14155,Eva Jacobs,Eva,Female,Consumer,United States,Franklin,Massachusetts,East,FUR-FU-10002505
MV-18190,Mike Vittorini,Mike,Male,Consumer,United States,Raleigh,North Carolina,South,FUR-TA-10003569
SJ-20500,Shirley Jackson,Shirley,Female,Consumer,United States,Fairfield,Connecticut,East,TEC-MA-10001856
JM-15865,John Murray,John,Male,Consumer,United States,San Angelo,Texas,Central,FUR-TA-10003473
JE-15745,Joel Eaton,Joel,Male,Consumer,United States,Rockville,Maryland,East,TEC-AC-10001284
GZ-14470,Gary Zandusky,Gary,Male,Consumer,United States,Rochester,Minnesota,Central,OFF-PA-10002421
FH-14365,Fred Hopkins,Fred,Male,Corporate,United States,Los Angeles,California,West,FUR-FU-10004020
RD-19480,Rick Duston,Rick,Male,Consumer,United States,Richmond,Indiana,Central,OFF-EN-10001141
CL-11890,Carl Ludwig,Carl,Male,Consumer,United States,San Francisco,California,West,OFF-AP-10001564
AG-10390,Allen Goldenen,Allen,Male,Consumer,United States,Knoxville,Tennessee,South,OFF-BI-10004528
DB-13270,Deborah Brumfield,Deborah,Female,Home Office,United States,Providence,Rhode Island,East,OFF-SU-10001165
MY-18295,Muhammed Yedwab,Muhammed,Male,Corporate,United States,Houston,Texas,Central,FUR-FU-10003268
JF-15190,Jamie Frazer,Jamie,Female,Consumer,United States,New York City,New York,East,OFF-PA-10000788
AS-10225,Alan Schoenberger,Alan,Male,Corporate,United States,Longmont,Colorado,West,OFF-BI-10002954
PW-19030,Pauline Webber,Pauline,Female,Corporate,United States,Marion,Iowa,Central,FUR-FU-10000260
MK-18160,Mike Kennedy,Mike,Male,Consumer,United States,San Francisco,California,West,OFF-AR-10002956
NM-18520,Neoma Murray,Neoma,Female,Consumer,United States,Los Angeles,California,West,OFF-ST-10001414
GM-14440,Gary McGarr,Gary,Male,Consumer,United States,Los Angeles,California,West,TEC-PH-10004896
MM-17920,Michael Moore,Michael,Male,Consumer,United States,Richmond,Indiana,Central,TEC-AC-10002567
EG-13900,Emily Grady,Emily,Female,Consumer,United States,Oceanside,New York,East,FUR-CH-10000665
CJ-12010,Caroline Jumper,Caroline,Female,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-SU-10001212
RD-19720,Roger Demir,Roger,Male,Consumer,United States,Morgan Hill,California,West,TEC-PH-10003356
EB-13840,Ellis Ballard,Ellis,Male,Corporate,United States,New York City,New York,East,OFF-AR-10002766
BM-11140,Becky Martin,Becky,Female,Consumer,United States,New York City,New York,East,TEC-PH-10001944
KT-16465,Kean Takahito,Kean,Male,Consumer,United States,San Francisco,California,West,OFF-BI-10000756
LM-17065,Liz MacKendrick,Liz,Female,Consumer,United States,Auburn,New York,East,OFF-BI-10003656
JE-16165,Justin Ellison,Justin,Male,Corporate,United States,Franklin,Wisconsin,Central,OFF-EN-10002831
TP-21130,Theone Pippenger,Theone,Female,Consumer,United States,Georgetown,Kentucky,South,OFF-EN-10003040
JG-15160,James Galang,James,Male,Consumer,United States,New York City,New York,East,OFF-PA-10000859
IM-15070,Irene Maddox,Irene,Female,Consumer,United States,Seattle,Washington,West,FUR-FU-10003623
JG-15160,James Galang,James,Male,Consumer,United States,Murray,Kentucky,South,OFF-LA-10001934
HE-14800,Harold Engle,Harold,Male,Corporate,United States,Newark,Delaware,East,FUR-FU-10003981
AG-10300,Aleksandra Gannaway,Aleksandra,Female,Corporate,United States,Franklin,Massachusetts,East,FUR-TA-10001857
TC-21475,Tony Chapman,Tony,Male,Home Office,United States,Washington,District of Columbia,East,OFF-AR-10004602
RF-19345,Randy Ferguson,Randy,Male,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10001947
MP-18175,Mike Pelletier,Mike,Male,Home Office,United States,Chicago,Illinois,Central,OFF-AP-10000576
DP-13105,Dave Poirier,Dave,Male,Corporate,United States,Hempstead,New York,East,OFF-AR-10004602
AP-10720,Anne Pryor,Anne,Female,Home Office,United States,Los Angeles,California,West,TEC-AC-10002305
GT-14710,Greg Tran,Greg,Male,Consumer,United States,Seattle,Washington,West,OFF-AR-10003504
GG-14650,Greg Guthrie,Greg,Male,Corporate,United States,Antioch,California,West,TEC-PH-10003273
SP-20620,Stefania Perrino,Stefania,Female,Corporate,United States,San Francisco,California,West,OFF-LA-10004559
GH-14485,Gene Hale,Gene,Male,Corporate,United States,Richardson,Texas,Central,OFF-PA-10001609
AG-10900,Arthur Gainer,Arthur,Male,Consumer,United States,Eau Claire,Wisconsin,Central,OFF-BI-10003314
DB-13615,Doug Bickford,Doug,Male,Consumer,United States,San Francisco,California,West,OFF-AR-10004022
LH-16900,Lena Hernandez,Lena,Female,Consumer,United States,Greenville,North Carolina,South,OFF-AP-10002578
QJ-19255,Quincy Jones,Quincy,Male,Corporate,United States,Saint Paul,Minnesota,Central,FUR-BO-10003965
JP-16135,Julie Prescott,Julie,Female,Home Office,United States,Columbus,Ohio,East,TEC-AC-10002402
JB-16045,Julia Barnett,Julia,Female,Home Office,United States,Columbus,Ohio,East,FUR-FU-10000308
PM-18940,Paul MacIntyre,Paul,Male,Consumer,United States,Springfield,Virginia,South,FUR-TA-10003837
SP-20650,Stephanie Phelps,Stephanie,Female,Corporate,United States,Stockton,California,West,OFF-BI-10002949
FM-14380,Fred McMath,Fred,Male,Consumer,United States,Lawrence,Massachusetts,East,OFF-AR-10000538
DK-12835,Damala Kotsonis,Damala,Female,Corporate,United States,Franklin,Tennessee,South,OFF-LA-10001641
LH-17155,Logan Haushalter,Logan,Male,Consumer,United States,Jackson,Michigan,Central,OFF-LA-10000240
KB-16585,Ken Black,Ken,Male,Corporate,United States,Fremont,Nebraska,Central,TEC-AC-10002647
EB-13870,Emily Burns,Emily,Female,Consumer,United States,Franklin,Tennessee,South,OFF-PA-10004971
RW-19630,Rob Williams,Rob,Male,Corporate,United States,Chicago,Illinois,Central,TEC-PH-10003171
GB-14530,George Bell,George,Male,Corporate,United States,Fort Worth,Texas,Central,OFF-LA-10004425
MH-17455,Mark Hamilton,Mark,Male,Consumer,United States,Greenwood,Indiana,Central,OFF-EN-10003040
CM-12235,Chris McAfee,Chris,Male,Consumer,United States,Watertown,New York,East,OFF-AR-10004817
DL-13315,Delfina Latchford,Delfina,Female,Consumer,United States,New York City,New York,East,OFF-PA-10000157
LH-17155,Logan Haushalter,Logan,Male,Consumer,United States,San Francisco,California,West,OFF-ST-10000689
AP-10915,Arthur Prichep,Arthur,Male,Consumer,United States,Seattle,Washington,West,OFF-PA-10002741
SJ-20125,Sanjit Jacobs,Sanjit,Female,Home Office,United States,Long Beach,California,West,OFF-ST-10001476
SL-20155,Sara Luxemburg,Sara,Female,Home Office,United States,New York City,New York,East,OFF-AR-10002987
JM-15265,Janet Molinari,Janet,Female,Corporate,United States,New York City,New York,East,OFF-EN-10001415
WB-21850,William Brown,William,Male,Consumer,United States,Anaheim,California,West,TEC-PH-10000895
NS-18640,Noel Staavos,Noel,Male,Corporate,United States,Columbus,Ohio,East,OFF-ST-10003656
DB-13270,Deborah Brumfield,Deborah,Female,Home Office,United States,Portland,Oregon,West,TEC-AC-10002134
AR-10825,Anthony Rawles,Anthony,Male,Corporate,United States,Vancouver,Washington,West,FUR-FU-10004864
FM-14380,Fred McMath,Fred,Male,Consumer,United States,Aurora,Colorado,West,TEC-PH-10003437
LR-16915,Lena Radford,Lena,Female,Consumer,United States,Homestead,Florida,South,OFF-AR-10002833
SC-20695,Steve Chapman,Steve,Male,Corporate,United States,Springfield,Ohio,East,TEC-PH-10004165
CA-12775,Cynthia Arntzen,Cynthia,Female,Consumer,United States,Smyrna,Tennessee,South,OFF-AP-10001563
MG-17650,Matthew Grinstein,Matthew,Male,Home Office,United States,Jackson,Michigan,Central,TEC-AC-10000199
JM-15655,Jim Mitchum,Jim,Male,Corporate,United States,Lorain,Ohio,East,OFF-PA-10000575
RF-19840,Roy Französisch,Roy,Male,Consumer,United States,Pasadena,California,West,FUR-FU-10003799
EC-14050,Erin Creighton,Erin,Female,Consumer,United States,Columbus,Georgia,South,FUR-FU-10003623
NS-18640,Noel Staavos,Noel,Male,Corporate,United States,New York City,New York,East,OFF-ST-10000464
RW-19630,Rob Williams,Rob,Male,Corporate,United States,Torrance,California,West,OFF-FA-10003021
KH-16630,Ken Heidel,Ken,Male,Corporate,United States,Norman,Oklahoma,Central,OFF-BI-10003727
JC-15340,Jasper Cacioppo,Jasper,Male,Consumer,United States,Riverside,California,West,FUR-TA-10002228
PK-19075,Pete Kriz,Pete,Male,Consumer,United States,New York City,New York,East,OFF-AR-10000475
DS-13180,David Smith,David,Male,Corporate,United States,San Diego,California,West,TEC-PH-10000526
MC-17845,Michael Chen,Michael,Male,Consumer,United States,Jackson,Mississippi,South,TEC-PH-10004924
MP-17965,Michael Paige,Michael,Male,Corporate,United States,Detroit,Michigan,Central,TEC-PH-10000912
MP-18175,Mike Pelletier,Mike,Male,Home Office,United States,Springfield,Oregon,West,OFF-BI-10004209
TC-21475,Tony Chapman,Tony,Male,Home Office,United States,Fayetteville,Arkansas,South,OFF-PA-10004996
BP-11230,Benjamin Patterson,Benjamin,Male,Consumer,United States,Los Angeles,California,West,OFF-ST-10001963
SH-20395,Shahid Hopkins,Shahid,Male,Consumer,United States,Cuyahoga Falls,Ohio,East,TEC-PH-10004241
PK-19075,Pete Kriz,Pete,Male,Consumer,United States,Apple Valley,California,West,FUR-FU-10003623
SF-20065,Sandra Flanagan,Sandra,Female,Consumer,United States,Goldsboro,North Carolina,South,FUR-FU-10002508
TN-21040,Tanja Norvell,Tanja,Female,Home Office,United States,San Diego,California,West,FUR-CH-10004997
CC-12670,Craig Carreira,Craig,Male,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002268
KD-16495,Keith Dawkins,Keith,Male,Corporate,United States,New York City,New York,East,OFF-BI-10001989
AB-10105,Adrian Barton,Adrian,Male,Consumer,United States,Detroit,Michigan,Central,OFF-FA-10002676
CM-12160,Charles McCrossin,Charles,Male,Consumer,United States,San Francisco,California,West,TEC-PH-10000213
AH-10075,Adam Hart,Adam,Male,Corporate,United States,Arlington,Texas,Central,OFF-AP-10002403
NS-18640,Noel Staavos,Noel,Male,Corporate,United States,Carlsbad,New Mexico,West,TEC-PH-10000439
GK-14620,Grace Kelly,Grace,Female,Corporate,United States,Morristown,New Jersey,East,OFF-FA-10003112
AH-10195,Alan Haines,Alan,Male,Corporate,United States,Tamarac,Florida,South,FUR-FU-10001037
JE-15475,Jeremy Ellison,Jeremy,Male,Consumer,United States,San Diego,California,West,OFF-PA-10000174
PN-18775,Parhena Norris,Parhena,Female,Home Office,United States,Omaha,Nebraska,Central,OFF-AR-10003770
AH-10120,Adrian Hane,Adrian,Male,Home Office,United States,Salem,Oregon,West,OFF-PA-10003651
AY-10555,Andy Yotov,Andy,Male,Corporate,United States,San Francisco,California,West,OFF-BI-10001525
JD-16150,Justin Deggeller,Justin,Male,Corporate,United States,Minneapolis,Minnesota,Central,OFF-AP-10004540
CL-12565,Clay Ludtke,Clay,Male,Consumer,United States,Reading,Pennsylvania,East,OFF-PA-10002666
MH-17440,Mark Haberlin,Mark,Male,Corporate,United States,New York City,New York,East,OFF-LA-10003190
